SYMBOL,TIME FRAME,MAGIC,AVG CANDLE,ACTION,TP,SL,METHOD,DATA,RESULT,AMOUNT
XAUUSD,M1,2845,0.212285714,buy,424.5714286,212.2857143,21.07910611,,,
XAUUSD,M1,2846,0.325857143,buy,651.7142857,325.8571429,44.92729958,,,
XAUUSD,M1,2847,0.304142857,buy,608.2857143,304.1428571,46.68918994,,,
XAUUSD,M1,2848,0.340285714,sell,680.5714286,340.2857143,40.61100215,,,
XAUUSD,M1,2849,0.230142857,sell,460.2857143,230.1428571,24.9235014,,,
XAUUSD,M1,2850,0.258714286,buy,517.4285714,258.7142857,46.67009314,,,
XAUUSD,M1,2851,0.264571429,buy,529.1428571,264.5714286,51.85517548,,,
XAUUSD,M1,2852,0.282714286,buy,565.4285714,282.7142857,67.63397723,,,
XAUUSD,M1,2853,0.322714286,buy,645.4285714,322.7142857,84.62297804,,,
XAUUSD,M1,2854,0.342,buy,684,342,92.09124829,,,
XAUUSD,M1,2855,0.351714286,buy,703.4285714,351.7142857,52.76125055,,,
XAUUSD,M1,2856,0.419428571,buy,838.8571429,419.4285714,36.99919107,,,
XAUUSD,M1,2857,0.286,sell,572,286,55.44717831,,,
XAUUSD,M1,2858,0.359285714,sell,718.5714286,359.2857143,65.5804186,,,
XAUUSD,M1,2859,0.380428571,sell,760.8571429,380.4285714,73.64007554,,,
XAUUSD,M1,2860,0.485571429,sell,971.1428571,485.5714286,68.63963358,,,
XAUUSD,M1,2861,0.420142857,buy,840.2857143,420.1428571,28.64846742,,,
EURUSD,M5,2862,0.000371429,buy,74.28571429,37.14285714,43.48127932,,,
GBPUSD,M5,2863,0.000472857,buy,94.57142857,47.28571429,36.45455547,,,
XAUUSD,M5,2864,1.010285714,sell,2020.571429,1010.285714,60.96338889,,,
EURUSD,M5,2865,0.000298571,buy,59.71428571,29.85714286,36.97874671,,,
GBPUSD,M5,2866,0.000388571,buy,77.71428571,38.85714286,28.90035388,,,
USDJPY,M5,2867,0.054285714,buy,108.5714286,54.28571429,24.55252823,,,
USDJPY,M5,2899,0.062142857,buy,124.2857143,62.14285714,26.60672529,,,
EURJPY,M5,2910,0.076571429,buy,400,100,35.40997909,,,
XAUUSD,M5,2911,1.066428571,buy,2132.857143,1066.428571,38.66703398,,,
USDJPY,M5,2912,0.065142857,buy,130.2857143,65.14285714,27.06276881,,,
EURJPY,M5,2913,0.080285714,sell,400,100,25.81303015,,,
XAUUSD,M5,2914,1.147285714,buy,1147.285714,1147.285714,29.41953892,,,
EURJPY,M5,2915,0.057428571,sell,57.42857143,57.42857143,26.11926613,,,
EURUSD,M5,2916,0.000191429,sell,19.14285714,19.14285714,38.91597177,,,
XAUUSD,M5,2917,1.287571429,buy,1287.571429,1287.571429,35.36539103,,,
USDJPY,M5,2918,0.056285714,sell,56.28571429,56.28571429,19.68721324,,,
EURJPY,M5,2919,0.062142857,sell,62.14285714,62.14285714,25.60985306,,,
EURUSD,M5,2920,0.000204286,sell,20.42857143,20.42857143,50.63163257,,,
XAUUSD,M5,2921,1.435285714,buy,1435.285714,1435.285714,17.40060103,,,
EURUSD,M5,2922,0.000358571,sell,35.85714286,35.85714286,37.43229825,,,
GBPUSD,M5,2923,0.000434286,sell,43.42857143,43.42857143,36.71343127,,,
EURJPY,M5,2924,0.083285714,sell,83.28571429,83.28571429,17.67984752,,,
USDJPY,M5,2925,0.045428571,buy,45.42857143,45.42857143,9.338207219,,,
EURUSD,M5,2926,0.000287143,sell,28.71428571,28.71428571,33.41998138,,,
GBPUSD,M5,2927,0.000325714,sell,32.57142857,32.57142857,33.4437526,,,
GBPUSD,M5,2928,0.000338571,sell,33.85714286,33.85714286,30.98179763,,,
XAUUSD,M5,2929,1.197142857,buy,1197.142857,1197.142857,26.43199641,,,
USDJPY,M5,2930,0.041714286,buy,41.71428571,41.71428571,8.138684065,,,
EURUSD,M5,2931,0.000164286,sell,16.42857143,16.42857143,29.42307055,,,
GBPUSD,M5,2932,0.000258571,sell,25.85714286,25.85714286,27.55134961,,,
USDJPY,M5,2933,0.048428571,buy,48.42857143,48.42857143,7.903909527,,,
XAUUSD,M5,2934,1.364571429,buy,1364.571429,1364.571429,34.13929155,,,
USDJPY,M5,2935,0.042714286,buy,42.71428571,42.71428571,7.453290702,,,
EURUSD,M5,2936,0.00021,buy,21,21,19.67497042,,,
GBPUSD,M5,2937,0.000308571,buy,30.85714286,30.85714286,20.68038439,,,
EURJPY,M5,2938,0.044571429,sell,44.57142857,44.57142857,9.796364799,,,
USDJPY,M5,2939,0.040285714,sell,40.28571429,40.28571429,6.42977208,,,
XAUUSD,M5,2940,1.532571429,buy,1532.571429,1532.571429,40.40275471,,,
EURUSD,M5,2941,0.000168571,sell,16.85714286,16.85714286,10.776048,,,
XAUUSD,M5,2942,1.813428571,buy,1813.428571,1813.428571,40.86408625,,,
EURUSD,M5,2943,0.000181429,buy,18.14285714,18.14285714,10.11402557,,,
USDJPY,M5,2944,0.029428571,sell,29.42857143,29.42857143,6.270545849,,,
EURJPY,M5,2945,0.040428571,sell,40.42857143,40.42857143,9.162185143,,,
EURUSD,M5,2946,0.000194286,buy,19.42857143,19.42857143,13.58806972,,,
XAUUSD,M5,2947,1.453428571,buy,1453.428571,1453.428571,43.27516161,,,
GBPUSD,M5,2948,0.000294286,buy,29.42857143,29.42857143,24.98283316,,,
XAUUSD,M5,2949,2.011,buy,2011,2011,13.19447235,,,
USDJPY,M5,2950,0.102857143,sell,102.8571429,102.8571429,69.59969549,,,
EURJPY,M5,2951,0.112285714,sell,112.2857143,112.2857143,68.54761761,,,
USDJPY,M5,2952,0.094714286,sell,94.71428571,94.71428571,65.33542447,,,
EURJPY,M5,2953,0.096857143,sell,96.85714286,96.85714286,62.99940072,,,
EURUSD,M5,2954,0.000321429,buy,32.14285714,32.14285714,10.64412434,,,
USDJPY,M5,2955,0.075285714,sell,75.28571429,75.28571429,57.13412913,,,
EURJPY,M5,2956,0.072428571,sell,72.42857143,72.42857143,48.84691364,,,
EURUSD,M5,2957,0.000347143,buy,34.71428571,34.71428571,12.61217973,,,
GBPUSD,M5,2958,0.000462857,buy,46.28571429,46.28571429,53.42552765,,,
XAUUSD,M5,2959,3.202714286,buy,3202.714286,3202.714286,29.26705296,,,
USDJPY,M5,2960,0.047428571,sell,47.42857143,47.42857143,50.67531153,,,
EURJPY,M5,2961,0.051142857,sell,51.14285714,51.14285714,37.99224145,,,
EURUSD,M5,2962,0.000254286,buy,25.42857143,25.42857143,13.29006161,,,
GBPUSD,M5,2963,0.000471429,buy,47.14285714,47.14285714,54.38562075,,,
EURJPY,M5,2964,0.053428571,sell,53.42857143,53.42857143,30.45653083,,,
GBPUSD,M5,2965,0.000381429,buy,38.14285714,38.14285714,55.70987875,,,
EURUSD,M5,2966,0.000192857,buy,19.28571429,19.28571429,13.65181412,,,
EURUSD,M5,2967,0.00023,buy,23,23,13.62448753,,,
USDJPY,M5,2968,0.046857143,sell,46.85714286,46.85714286,42.65311526,,,
GBPUSD,M5,2969,0.000542857,buy,81.42857143,54.28571429,20.07123512,,,
GBPUSD,M5,2970,0.000641429,buy,96.21428571,64.14285714,21.43838719,,,
USDJPY,M1,2971,0.036428571,buy,72.85714286,72.85714286,14.68239046,,,
EURUSD,M1,2972,0.000157143,sell,23.57142857,23.57142857,20.49042681,,,
GBPUSD,M1,2973,0.0004,sell,60,60,33.16449444,,,
EURUSD,M1,2974,0.000162857,sell,24.42857143,24.42857143,22.94037535,,,
GBPUSD,M1,2975,0.00045,sell,67.5,67.5,33.33856653,,,
USDJPY,M1,2976,0.035142857,sell,52.71428571,52.71428571,19.5123984,,,
USDJPY,M1,2977,0.035857143,sell,53.78571429,53.78571429,18.89245231,,,
USDJPY,M1,2978,0.039285714,buy,58.92857143,58.92857143,18.6702251,,,
USDJPY,M1,2979,0.046857143,buy,70.28571429,70.28571429,20.72548869,,,
XAUUSD,M1,2980,3.172714286,sell,4759.071429,4759.071429,35.72556165,,,
EURUSD,M1,2981,0.000551429,sell,82.71428571,82.71428571,21.84941212,,,
GBPUSD,M1,2982,0.000722857,sell,108.4285714,108.4285714,25.73708776,,,
USDJPY,M1,2983,0.126428571,buy,189.6428571,189.6428571,25.90029862,,,
USDJPY,M1,2984,0.029,sell,43.5,43.5,27.21632689,,,
XAUUSD,M1,2985,0.994142857,buy,1491.214286,1491.214286,20.89339945,,,
EURUSD,M1,2986,0.000158571,buy,23.78571429,23.78571429,15.63992729,,,
GBPUSD,M1,2987,0.00024,buy,36,36,15.74245538,,,
USDJPY,M1,2988,0.040285714,sell,60.42857143,60.42857143,17.90036463,,,
EURUSD,M1,2989,,sell,,,18.69906249,,,
GBPUSD,M1,2990,,sell,,,20.9528103,,,
USDJPY,M15,2991,0.175571429,buy,526.7142857,351.1428571,20.21372072,,,
USDJPY,M15,2992,0.204571429,buy,409.1428571,204.5714286,15.37575305,,,
USDJPY,M15,2993,0.182,sell,364,182,14.68638321,,,
USDJPY,M15,2994,0.206428571,buy,412.8571429,206.4285714,11.66936071,,,
EURUSD,M15,2995,0.000807143,sell,161.4285714,80.71428571,33.97531655,,,
XAUUSD,M15,2996,3.903285714,sell,7806.571429,3903.285714,35.93032972,,,
USDJPY,M15,2997,0.248142857,buy,496.2857143,248.1428571,13.35524308,,,
EURUSD,M15,2998,0.000831429,sell,166.2857143,83.14285714,34.20733911,,,
EURUSD,M15,2999,0.000874286,buy,174.8571429,87.42857143,34.14157743,,,
GBPUSD,M15,3000,0.00161,sell,322,161,29.40824647,,,
XAUUSD,M15,3001,5.403857143,sell,10807.71429,5403.857143,31.34430609,,,
GBPUSD,M15,3002,0.001681429,sell,336.2857143,168.1428571,29.70914904,,,
USDJPY,M15,3003,0.234285714,sell,468.5714286,234.2857143,14.04075641,,,
GBPUSD,M15,3004,0.001678571,buy,335.7142857,167.8571429,27.37355138,,,
XAUUSD,M15,3005,5.101,buy,10202,5101,26.17585907,,,
GBPUSD,M15,3006,0.001564286,buy,312.8571429,156.4285714,25.40606281,,,
GBPUSD,M15,3007,0.001615714,buy,323.1428571,161.5714286,24.17860263,,,
GBPUSD,M15,3008,0.001471429,buy,294.2857143,147.1428571,22.60168932,,,
EURUSD,M15,3009,0.00104,buy,208,104,25.825405,,,
EURUSD,M15,3010,0.000934286,buy,186.8571429,93.42857143,24.90763269,,,
EURUSD,M15,3011,0.000625714,sell,125.1428571,62.57142857,30.57341434,,,
EURUSD,M15,3012,0.00068,sell,136,68,30.13621416,,,
EURUSD,M15,3013,0.000647143,sell,129.4285714,64.71428571,28.20445522,,,
EURUSD,M15,3014,0.000708571,sell,1417.142857,708.5714286,28.52081614,,,
EURUSD,M15,3015,0.000708571,sell,1417.142857,708.5714286,28.52081614,,,
EURUSD,M15,3016,0.000708571,sell,141.7142857,70.85714286,28.52081614,,,
EURUSD,M15,3078,1.14E-05,sell,22.85714286,11.42857143,22.06461271,,,
EURUSD,M15,3079,2.86E-05,sell,57.14285714,28.57142857,19.2967803,,,
GBPUSD,M15,3080,0.000132857,sell,26.57142857,13.28571429,20.41834896,,,
GBPUSD,M15,3081,0.000141429,sell,28.28571429,14.14285714,20.53775645,,,
GBPUSD,M15,3082,0.000222857,sell,44.57142857,22.28571429,20.90293974,,,
EURUSD,M15,3083,8.57E-05,buy,171.4285714,85.71428571,17.84219844,,,
GBPUSD,M15,3084,0.000268571,buy,53.71428571,26.85714286,19.15423512,,,
EURUSD,M15,3085,4.86E-05,sell,97.14285714,48.57142857,18.55383114,,,
GBPUSD,M15,3086,0.00022,sell,44,22,18.97967688,,,
EURUSD,M15,3087,0.00013,sell,260,130,18.1374991,,,
GBPUSD,M15,3088,0.000292857,buy,58.57142857,29.28571429,18.89896274,,,
EURUSD,M15,3089,0.00029,buy,580,290,20.21886239,,,
EURUSD,M1,3090,7.83E-05,buy,15.66666667,15.66666667,0,,,
EURUSD,M1,3091,7.83E-05,buy,15.66666667,15.66666667,0,,,
GBPUSD,M1,3092,9.50E-05,sell,57,19,0,,,
USDJPY,M1,3096,0.014333333,sell,860,286.6666667,0,,,
EURJPY,M1,3097,0.014666667,sell,880,293.3333333,0,,,
EURUSD,M1,3098,8.17E-05,sell,49,16.33333333,0,,,
GBPUSD,M1,3099,7.50E-05,sell,45,15,0,,,
GBPUSD,M1,3100,7.17E-05,buy,43,14.33333333,0,,,
EURUSD,M1,3101,6.83E-05,sell,41,13.66666667,0,,,
GBPUSD,M1,3113,7.67E-05,sell,46,15.33333333,0,,,
XAUUSD,M1,3114,0.405833333,sell,2435,811.6666667,0,,,
GBPUSD,M1,3115,6.50E-05,sell,39,13,0,,,
GBPUSD,M1,3116,6.50E-05,sell,39,13,0,,,
GBPUSD,M1,3117,6.50E-05,sell,39,13,0,,,
GBPUSD,M1,3118,6.50E-05,sell,39,13,0,,,
EURUSD,M1,3119,7.00E-05,sell,42,14,0,,,
EURUSD,M1,3120,8.00E-05,buy,48,16,0,,,
GBPUSD,M1,3121,0.000316667,buy,190,63.33333333,0,,,
GBPUSD,M1,3122,6.33E-05,sell,38,12.66666667,0,,,
USDJPY,M1,3123,0.0315,sell,1890,630,0,,,
GBPUSD,M1,3124,0.00013,sell,78,26,0,,,
USDJPY,M1,3125,0.009,sell,540,180,0,,,
XAUUSD,M1,3126,0.628666667,buy,3772,1257.333333,0,,,
USDJPY,M1,3127,0.024166667,buy,1450,483.3333333,0,,,
EURJPY,M1,3128,0.020166667,sell,1210,403.3333333,0,,,
XAUUSD,M1,3129,0.223666667,sell,1342,447.3333333,0,,,
EURJPY,M1,3131,0.012833333,buy,770,256.6666667,0,,,
USDJPY,M1,3134,0.006666667,buy,400,133.3333333,0,,,
USDJPY,M1,3135,0.0205,sell,1230,410,0,,,
EURJPY,M1,3136,0.022,sell,1320,440,0,,,
XAUUSD,M1,3139,0.2755,sell,1653,551,0,,,
USDJPY,M1,3141,0.016166667,buy,970,323.3333333,0,,,
EURJPY,M1,3142,0.016166667,buy,970,323.3333333,0,,,
USDJPY,M1,3144,0.010333333,sell,620,206.6666667,0,,,
GBPUSD,M1,3145,0.000105,buy,63,21,0,,,
USDJPY,M1,3146,0.0275,buy,1650,550,0,,,
GBPUSD,M1,3149,0.00012,sell,72,24,0,,,
EURUSD,M1,3150,6.00E-05,buy,18,12,volman_strategies,,,
XAUUSD,M1,3152,0.254166667,buy,762.5,508.3333333,volman_strategies,,,
GBPUSD,M5,3153,0.000153333,buy,30.66666667,30.66666667,ichimoku_stochastic,,,
EURUSD,M5,3156,6.50E-05,buy,13,13,ichimoku_stochastic,,,
GBPUSD,M5,3157,0.00023,buy,46,46,ichimoku_stochastic,,,
USDJPY,M1,3158,0.056833333,sell,3410,1136.666667,0,,,
EURJPY,M1,3159,0.030166667,sell,1810,603.3333333,0,,,
GBPUSD,M1,3160,0.000175,buy,105,35,0,,,
GBPUSD,M1,3161,0.000218333,sell,131,43.66666667,0,,,
GBPUSD,M1,3162,0.000136667,buy,82,27.33333333,0,,,
GBPUSD,M1,3163,9.33E-05,sell,56,18.66666667,0,,,
XAUUSD,M1,3165,0.243333333,sell,730,486.6666667,volman_strategies,,,
USDJPY,M1,3166,0.013666667,buy,820,273.3333333,0,,,
USDJPY,M5,3167,0.022833333,sell,456.6666667,456.6666667,ichimoku_stochastic,,,
XAUUSD,M1,3168,0.317833333,sell,1907,635.6666667,0,,,
USDJPY,M5,3169,0.025166667,sell,503.3333333,503.3333333,ichimoku_stochastic,,,
GBPUSD,M1,3170,0.000158333,buy,95,31.66666667,0,,,
EURUSD,M5,3171,6.17E-05,sell,37,18.5,boil_macd,,,
USDJPY,M1,3172,0.026,sell,1560,520,0,,,
XAUUSD,M5,3173,0.299,sell,1794,897,boil_macd,,,
EURJPY,M1,3174,0.010666667,sell,640,213.3333333,0,,,
XAUUSD,M1,3177,0.231166667,sell,693.5,462.3333333,volman_strategies,,,
EURJPY,M1,3178,0.023833333,buy,1430,476.6666667,0,,,
USDJPY,M1,3179,0.009666667,buy,580,193.3333333,0,,,
USDJPY,M5,3180,0.028833333,sell,576.6666667,576.6666667,ichimoku_stochastic,,,
USDJPY,M5,3181,0.032,sell,640,640,ichimoku_stochastic,,,
USDJPY,M1,3182,0.0055,sell,330,110,0,,,
EURJPY,M1,3183,0.004666667,sell,280,93.33333333,0,,,
EURJPY,M1,3184,0.04533333333333189,buy,5439.999999999827,1359.9999999999568,akash_strategies_ma_ema_2_100,
EURJPY,M1,3185,0.047166666666669244,sell,5660.000000000309,1415.0000000000773,akash_strategies_ma_ema_2_100,
USDJPY,M1,3186,0.04750000000001364,sell,5700.000000001637,1425.0000000004093,akash_strategies_ma_ema_2_100,
EURJPY,M1,3187,0.04983333333336759,buy,5980.000000004111,1495.0000000010277,akash_strategies_ma_ema_2_100,
USDJPY,M1,3188,0.03816666666665469,buy,4579.999999998563,1144.9999999996407,akash_strategies_ma_ema_2_100,
EURJPY,M1,3189,0.044833333333315295,sell,5379.999999997835,1344.9999999994589,akash_strategies_ma_ema_2_100,
EURUSD,M1,3190,0.0001666666666666483,sell,199.99999999997797,49.99999999999449,akash_strategies_ma_ema_2_100,
EURUSD,M1,3191,0.00019999999999997797,sell,239.99999999997357,59.99999999999339,akash_strategies_ma_ema_2_100,
EURUSD,M1,3192,0.0001849999999998797,sell,221.99999999985565,55.49999999996391,akash_strategies_ma_ema_2_100,
EURUSD,M1,3193,0.00021666666666653178,sell,259.9999999998381,64.99999999995953,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3194,1.1153333333340925,sell,13384.00000000911,3346.0000000022774,akash_strategies_ma_ema_2_100,
EURJPY,M1,3195,0.04416666666665492,buy,5299.99999999859,1324.9999999996476,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3196,1.2315000000003238,sell,14778.000000003885,3694.5000000009713,akash_strategies_ma_ema_2_100,
USDJPY,M1,3197,0.032333333333326664,buy,3879.9999999991996,969.9999999997999,akash_strategies_ma_ema_2_100,
EURUSD,M1,3198,0.00021666666666675383,sell,260.0000000001046,65.00000000002615,akash_strategies_ma_ema_2_100,
EURUSD,M1,3199,0.00042333333333344214,buy,508.00000000013057,127.00000000003264,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3200,1.994499999999789,buy,23933.999999997468,5983.499999999367,akash_strategies_ma_ema_2_100,
EURJPY,M1,3201,0.06349999999997635,sell,7619.999999997162,1904.9999999992906,akash_strategies_ma_ema_2_100,
EURJPY,M1,3202,0.06066666666666265,sell,7279.999999999518,1819.9999999998795,akash_strategies_ma_ema_2_100,
EURUSD,M1,3203,0.000340000000000229,buy,408.0000000002748,102.0000000000687,akash_strategies_ma_ema_2_100,
EURUSD,M1,3204,0.00041333333333337663,sell,496.00000000005195,124.00000000001299,akash_strategies_ma_ema_2_100,
EURUSD,M1,3205,0.0002566666666670159,buy,308.00000000041905,77.00000000010476,akash_strategies_ma_ema_2_100,
USDJPY,M1,3206,0.08183333333334986,sell,9820.000000001983,2455.0000000004957,akash_strategies_ma_ema_2_100,
USDJPY,M1,3207,0.083500000000015,sell,10020.0000000018,2505.00000000045,akash_strategies_ma_ema_2_100,
USDJPY,M1,3208,0.055999999999983174,sell,6719.999999997981,1679.9999999994952,akash_strategies_ma_ema_2_100,
USDJPY,M1,3209,0.045000000000015916,buy,5400.00000000191,1350.0000000004775,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3210,1.7200000000002547,sell,20640.000000003056,5160.000000000764,akash_strategies_ma_ema_2_100,
EURUSD,M1,3211,0.00022333333333324212,sell,267.9999999998905,66.99999999997263,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3212,1.422666666666828,sell,17072.000000001935,4268.000000000484,akash_strategies_ma_ema_2_100,
USDJPY,M1,3213,0.03983333333331984,sell,4779.999999998381,1194.9999999995953,akash_strategies_ma_ema_2_100,
EURUSD,M1,3214,0.0002949999999999342,buy,353.99999999992104,88.49999999998026,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3215,1.1466666666665333,sell,13759.9999999984,3439.9999999996,akash_strategies_ma_ema_2_100,
EURJPY,M1,3216,0.01650000000000773,buy,1980.0000000009277,495.0000000002319,akash_strategies_ma_ema_2_100,
EURJPY,M1,3217,0.023166666666668334,buy,2780.0000000002,695.00000000005,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3218,0.5636666666669043,sell,6764.000000002852,1691.000000000713,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3219,0.6374999999998181,buy,7649.999999997817,1912.4999999994543,akash_strategies_ma_ema_2_100,
USDJPY,M1,3220,0.06200000000001182,sell,7440.000000001419,1860.0000000003547,akash_strategies_ma_ema_2_100,
EURJPY,M1,3221,0.06733333333329483,sell,8079.99999999538,2019.999999998845,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3222,1.2504999999996471,sell,15005.999999995765,3751.4999999989413,akash_strategies_ma_ema_2_100,
EURUSD,M1,3223,0.0002750000000000252,sell,330.00000000003024,82.50000000000756,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3224,1.0973333333336086,sell,13168.000000003303,3292.000000000826,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3225,0.8991666666670426,buy,10790.000000004511,2697.500000001128,akash_strategies_ma_ema_2_100,
EURUSD,M1,3226,0.00016499999999997073,buy,197.99999999996487,49.49999999999122,akash_strategies_ma_ema_2_100,
EURJPY,M1,3227,0.07150000000004297,buy,8580.000000005157,2145.000000001289,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3228,1.0010000000002037,buy,12012.000000002445,3003.000000000611,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3229,0.8585000000002765,sell,10302.000000003318,2575.5000000008295,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3230,0.7716666666665333,sell,9259.9999999984,2314.9999999996,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3231,0.6255000000001019,buy,7506.000000001222,1876.5000000003056,akash_strategies_ma_ema_2_100,
EURUSD,M1,3232,0.00022333333333346417,buy,268.000000000157,67.00000000003925,akash_strategies_ma_ema_2_100,
USDJPY,M1,3233,0.13616666666666788,sell,16340.000000000146,4085.0000000000364,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3234,1.7495000000003529,sell,20994.000000004235,5248.500000001059,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3235,1.5630000000001019,sell,18756.000000001222,4689.000000000306,akash_strategies_ma_ema_2_100,
USDJPY,M1,3236,0.0636666666667054,buy,7640.0000000046475,1910.0000000011619,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3237,1.627166666667108,buy,19526.000000005297,4881.500000001324,akash_strategies_ma_ema_2_100,
EURJPY,M1,3238,0.07016666666663696,sell,8419.999999996435,2104.9999999991087,akash_strategies_ma_ema_2_100,
USDJPY,M1,3239,0.06833333333332803,buy,8199.999999999363,2049.999999999841,akash_strategies_ma_ema_2_100,
EURJPY,M1,3240,0.059833333333358496,buy,7180.0000000030195,1795.0000000007549,akash_strategies_ma_ema_2_100,
EURUSD,M1,3241,0.00027833333333315835,buy,333.99999999979,83.4999999999475,akash_strategies_ma_ema_2_100,
EURJPY,M1,3242,0.05816666666666492,buy,6979.999999999791,1744.9999999999477,akash_strategies_ma_ema_2_100,
USDJPY,M1,3243,0.04583333333332007,sell,5499.999999998408,1374.999999999602,akash_strategies_ma_ema_2_100,
EURJPY,M1,3244,0.044999999999987494,sell,5399.999999998499,1349.9999999996248,akash_strategies_ma_ema_2_100,
EURUSD,M1,3245,7.166666666647004e-05,sell,85.99999999976404,21.49999999994101,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3246,0.5591666666664423,sell,6709.999999997308,1677.499999999327,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3247,1.0264999999999418,sell,12317.999999999302,3079.4999999998254,akash_strategies_ma_ema_2_100,
EURUSD,M1,3248,0.0001450000000002838,buy,174.00000000034055,43.50000000008514,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3249,0.8544999999999163,buy,10253.999999998996,2563.499999999749,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3250,0.5623333333328446,buy,6747.999999994136,1686.999999998534,akash_strategies_ma_ema_2_100,
USDJPY,M1,3251,0.03750000000002274,sell,4500.0000000027285,1125.0000000006821,akash_strategies_ma_ema_2_100,
USDJPY,M1,3252,0.03200000000001069,sell,3840.0000000012824,960.0000000003206,akash_strategies_ma_ema_2_100,
EURJPY,M1,3253,0.04583333333332007,sell,5499.999999998408,1374.999999999602,akash_strategies_ma_ema_2_100,
EURJPY,M1,3254,0.03516666666666879,sell,4220.000000000255,1055.0000000000637,akash_strategies_ma_ema_2_100,
EURJPY,M1,3255,0.03683333333333394,sell,4420.000000000073,1105.0000000000182,akash_strategies_ma_ema_2_100,
USDJPY,M1,3256,0.029000000000024784,sell,3480.000000002974,870.0000000007435,akash_strategies_ma_ema_2_100,
EURJPY,M1,3257,0.037833333333338715,sell,4540.000000000646,1135.0000000001614,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3258,0.789833333333263,buy,9477.999999999156,2369.499999999789,akash_strategies_ma_ema_2_100,
EURJPY,M1,3259,0.045166666666659694,buy,5419.999999999163,1354.9999999997908,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3260,0.9273333333339906,buy,11128.000000007887,2782.000000001972,akash_strategies_ma_ema_2_100,
EURJPY,M1,3261,0.03966666666664764,sell,4759.999999997717,1189.9999999994293,akash_strategies_ma_ema_2_100,
EURJPY,M1,3262,0.03966666666664764,sell,4759.999999997717,1189.9999999994293,akash_strategies_ma_ema_2_100,
EURJPY,M1,3263,0.05150000000000432,buy,6180.000000000518,1545.0000000001296,akash_strategies_ma_ema_2_100,
EURUSD,M1,3264,0.00013499999999999623,sell,161.99999999999548,40.49999999999887,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3265,1.277833333333092,sell,15333.999999997104,3833.499999999276,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3266,1.2058333333329756,buy,14469.999999995707,3617.499999998927,akash_strategies_ma_ema_2_100,
EURJPY,M1,3267,0.06999999999999318,sell,8399.999999999181,2099.9999999997954,akash_strategies_ma_ema_2_100,
EURJPY,M1,3268,0.04750000000001364,buy,5700.000000001637,1425.0000000004093,akash_strategies_ma_ema_2_100,
EURJPY,M1,3269,0.07133333333331393,buy,8559.999999997672,2139.999999999418,akash_strategies_ma_ema_2_100,
USDJPY,M1,3270,0.06833333333335645,sell,8200.000000002774,2050.0000000006935,akash_strategies_ma_ema_2_100,
USDJPY,M1,3271,0.06716666666667948,sell,8060.000000001537,2015.0000000003843,akash_strategies_ma_ema_2_100,
USDJPY,M1,3272,0.0731666666666797,buy,8780.000000001564,2195.000000000391,akash_strategies_ma_ema_2_100,
EURJPY,M1,3273,0.05866666666668152,buy,7040.000000001783,1760.0000000004457,akash_strategies_ma_ema_2_100,
EURJPY,M1,3274,0.0651666666666415,buy,7819.9999999969805,1954.9999999992451,akash_strategies_ma_ema_2_100,
EURUSD,M1,3275,0.00031000000000003247,buy,372.000000000039,93.00000000000975,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3276,1.179666666666435,buy,14155.99999999722,3538.999999999305,akash_strategies_ma_ema_2_100,
EURJPY,M1,3277,0.037499999999965894,sell,4499.999999995907,1124.9999999989768,akash_strategies_ma_ema_2_100,
USDJPY,M1,3278,0.03899999999998727,sell,4679.999999998472,1169.999999999618,akash_strategies_ma_ema_2_100,
EURUSD,M1,3279,0.00017666666666649178,buy,211.99999999979013,52.99999999994753,akash_strategies_ma_ema_2_100,
XAUUSD,M1,3280,0.8156666666659476,sell,9787.99999999137,2446.9999999978427,akash_strategies_ma_ema_2_100,
USDJPY,M1,3281,0.04966666666666697,buy,5960.000000000036,1490.000000000009,akash_strategies_ma_ema_2_100,
